sampleId,locality,lat,long,city,province,country,sampleId_orig,continent,min_day,max_day,min_month,max_month,year,jday,exactDate,sr_season,bio_rep,tech_rep,exp_rep,loc_rep,fruit_type,subsample,nFlies,fly_type,library_type,sampling_strategy,seq_platform,set,collector,SRA_Accession,reference,SequencingId,low_qual,DIN,DNA_result,DNA_Status,library_result,totalreads,SimCont.Norm,pcrdup,pNpS,private,Cov,Miss,Recommendation,collapsedSamples,N,cluster1.0,cluster2.0_k4,cluster2.0_k5,cluster2.0_k8,fruit_type_curated,internal_sample_name,SRA_accession,Reference,newName
UA_Kie_Cho_2_2014-09-13,UA_Kie_Cho,51.37330556,30.13830556,Chornobyl,Kiev,Ukraine,UA_Che_14_28,Europe,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Cooling pond,NA,2,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647733,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00755799537548011,0.058465,0.345868038256696,3.84627524241221,59.2344855562297,0.053666957369561,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_2_2015-08-26,UA_Kie_Cho,51.279245,30.213118,Chornobyl,Kiev,Ukraine,UA_Cho_15_67,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,ApplegardenNew,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439128,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00831423124668705,0.181639,0.363391142051415,4.26429824719022,65.1108460126546,0.0362422550003082,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_2_2016-09-04,UA_Kie_Cho,51.38691667,30.07330556,Chornobyl,Kiev,Ukraine,UA_Cho_16_62,Europe,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,2,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494433,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00893255150465719,0.183543,0.361103666380789,4.26990969874976,63.1099330611484,0.0416811654128588,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_3_2014-09-13,UA_Kie_Cho,51.27888889,29.39438889,Chornobyl_Polisske,Kiev,Ukraine,UA_Che_14_48,Europe,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Polisske,NA,3,35,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647742,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00935694782854747,0.051674,0.990172482952266,5.51853499606959,46.1248121960986,0.0461251827812648,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Cho_3_2015-08-26,UA_Kie_Cho,51.37330556,30.13830556,Chornobyl,Kiev,Ukraine,UA_Cho_15_65,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Cooling pond,NA,3,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439149,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00858034856353292,0.205143,0.373998381222177,4.41499005128352,69.3281440254441,0.0414321994949826,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_4_2014-09-13,UA_Kie_Cho,51.38691667,30.07330556,Chornobyl,Kiev,Ukraine,UA_Che_14_29,Europe,13,13,9,9,2014,256,TRUE,fall,BR-1,TR-1,NA,Yaniv,NA,4,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647734,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00758055372177596,0.059235,0.345951988617804,3.8169700377573,52.9383711308411,0.0369697402067339,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_4_2015-08-26,UA_Kie_Cho,51.3352,30.136179,Chornobyl,Kiev,Ukraine,UA_Cho_15_26,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Kopachi,NA,4,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439134,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0092088926411715,0.286671,0.359161206934973,4.17721895933272,50.5165884288207,0.00782131526801691,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_5_2015-08-26,UA_Kie_Cho,51.27888889,29.39438889,Chornobyl_Polisske,Kiev,Ukraine,UA_Cho_15_68,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Polisske,NA,5,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439169,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00830175690661599,0.19746,0.359951758902922,4.26116767052778,64.4137462994378,0.0424707707703336,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Cho_6_2015-08-26,UA_Kie_Cho,51.38691667,30.07330556,Chornobyl,Kiev,Ukraine,UA_Cho_15_27,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,Yaniv,NA,6,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439135,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00769195815655784,0.169814,0.384086315926723,3.80712895559242,69.6446949872483,0.00724088010665253,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2014-08-09,UA_Kie_Kyi,50.34402778,30.48911111,Kyiv,Kiev_City,Ukraine,UA_Kyi_14_23,Europe,9,9,8,8,2014,221,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647736,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00811828951072545,0.122913,0.350804521954702,3.85545858038604,44.2352958307809,0.0168170896418045,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2014-09-08,UA_Kie_Kyi,50.34402778,30.48911111,Kyiv,Kiev_City,Ukraine,UA_Kyi_14_24,Europe,8,8,9,9,2014,251,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647737,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00767777625415342,0.067451,0.341138612701413,3.71858472002744,39.5811723739051,0.0232906888202655,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2014-10-11,UA_Kie_Kyi,50.34402778,30.48911111,Kyiv,Kiev_City,Ukraine,UA_Kyi_14_49,Europe,11,11,10,10,2014,284,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Svitlana_Serga,SRR5647743,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0500075962963904,0.040257,0.946072033545306,5.43137341504024,35.7474029679067,0.0397093359307322,Abnormal PNPS,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2015-08-10,UA_Kie_Kyi,50.383374,30.368038,Kyiv,Kiev_City,Ukraine,UA_Kyi_15_64,Europe,10,10,8,8,2015,222,TRUE,spring,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439147,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00894890130090083,0.213065,0.369697134062417,4.36144450808633,68.0963210279049,0.0413695940302535,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-08-06,UA_Kie_Kyi,50.38,30.36,Kyiv,Kiev_City,Ukraine,UA_Kyi_16_59,Europe,6,6,8,8,2016,219,TRUE,spring,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494430,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00863789629844067,0.211928,0.364418746277447,4.31420440554285,67.4692849093113,0.0413996834784179,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-09-04,UA_Kie_Kyi,50.3834,30.3682,Kyiv,Kiev_City,Ukraine,UA_Kyi_16_44,Europe,4,4,9,9,2016,248,TRUE,fall,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494466,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00919863821337535,0.188372,0.356561786818172,4.19214912501853,59.0839132454506,0.0398956963838792,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Kyi_1_2016-10-03,UA_Kie_Kyi,50.38,30.36,Kyiv,Kiev_City,Ukraine,UA_Kyi_16_45,Europe,3,3,10,10,2016,277,TRUE,fall,BR-1,TR-1,NA,Vyshneve,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494428,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00954855028729501,0.185766,0.35008650943198,4.20782279900151,47.7875490623859,0.0456917976649618,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Kie_Pri_1_2016-09-03,UA_Kie_Pri,51.4,30.05416645,Pripyat,Kiev,Ukraine,UA_Pir_16_48,Europe,3,3,9,9,2016,247,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494426,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0538576302519897,0.211318,0.360222356745264,4.37247012284187,36.1409286509166,0.0924619623270403,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Lvi_Dro_1_2014-08-24,UA_Lvi_Dro,49.32991667,23.50280556,Drogobych,Lviv,Ukraine,UA_Dro_14_27,Europe,24,24,8,8,2014,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647732,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00744237805319508,0.088383,0.342871801542052,3.87806198129001,58.726557051237,0.0466876613364665,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Lvi_Dro_1_2015-09-18,UA_Lvi_Dro,49.32991667,23.50280556,Drogobych,Lviv,Ukraine,UA_Dro_15_10,Europe,18,18,9,9,2015,261,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439116,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00817230707431547,0.093282,0.376301601668569,3.84397984447816,72.1084540203137,0.00728504365153895,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Lvi_Dro_1_2016-09-12,UA_Lvi_Dro,49.32991667,23.50280556,Drogobych,Lviv,Ukraine,UA_Dro_16_56,Europe,12,12,9,9,2016,256,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Svitlana_Serga,SRR8494441,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0104390900865028,0.187025,0.363801339302453,4.39202829341718,51.1069152349653,0.0388027699763604,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-07-03,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_14_19,Europe,3,3,7,7,2014,184,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647766,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0193787803629129,0.050034,0.349378751706621,3.88913355596672,55.5634947733098,0.0306150428798902,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-07-22,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_14_20,Europe,22,22,7,7,2014,203,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647765,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00771324765789883,0.047505,0.342636429631032,3.78951020409025,44.0789656365874,0.0212494594818888,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-08-29,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_14_21,Europe,29,29,8,8,2014,241,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647768,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0443548513882761,0.04302,0.344474560292255,3.88451215919039,49.3229509934623,0.0294823207506056,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2014-10-10,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_14_22,Europe,10,10,10,10,2014,283,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Iryna_Kozeretska,SRR5647767,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0374967803082977,0.06326,0.343695452797254,3.78082117585347,49.5282110285731,0.030276779244881,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-06-30,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_15_20,Europe,30,30,6,6,2015,181,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439145,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00771934467387328,0.149141,0.366523538741248,3.76745271809777,70.0211576828639,0.0131180287723068,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-07-26,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_15_66,Europe,26,26,7,7,2015,207,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439140,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0088124315713468,0.183189,0.353392221377355,4.24417812502254,57.0879534911578,0.0357346168909544,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-08-27,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_15_22,Europe,27,27,8,8,2015,239,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439130,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0940223745749858,0.111937,0.367511992399021,3.66754633951152,57.2271318606374,0.00731270653130298,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2015-09-26,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_15_11,Europe,26,26,9,9,2015,269,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439155,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.282158078767165,0.107057,0.44334568797524,4.88386008653574,50.3186784732058,0.0103988162228716,High Contamination,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2016-08-20,UA_Ode_Ode,46.44,30.77,Odesa,Odessa,Ukraine,UA_Ode_16_46,Europe,20,20,8,8,2016,233,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494429,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.115489089890909,0.162026,0.34952152038577,4.2626883443017,47.2042507341665,0.0433093928094955,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Ode_Ode_1_2016-09-15,UA_Ode_Ode,46.44155556,30.77169444,Odesa,Odessa,Ukraine,UA_Ode_16_47,Europe,15,15,9,9,2016,259,TRUE,fall,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494427,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0455871050793866,0.180557,0.344895834860502,4.16037848146286,49.0134707533255,0.0421805531896514,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Pol_Pyr_1_2014-08-20,UA_Pol_Pyr,50.25375,32.51880556,Pyriatyn,Poltava,Ukraine,UA_Pyr_14_26,Europe,20,20,8,8,2014,232,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,NextSeq 500,DrosEU,Oleksandra_Protsenko,SRR5647739,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00747750823631711,0.104463,0.35091655527974,3.95250184786302,65.350151414106,0.0554252488324566,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Pol_Pyr_1_2015-08-26,UA_Pol_Pyr,50.25375,32.51880556,Pyriatyn,Poltava,Ukraine,UA_Pyr_15_21,Europe,26,26,8,8,2015,238,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozeretska,SRR8439129,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.00800576091645758,0.171957,0.375475351162055,3.70234435835577,60.3695150240087,0.010621575202024,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
UA_Pol_Pyr_1_2016-08-23,UA_Pol_Pyr,50.32994,32.49228,Pyriatyn,Poltava,Ukraine,UA_Pyr_16_49,Europe,23,23,8,8,2016,236,TRUE,spring,BR-1,TR-1,NA,NA,NA,1,40,wild,pooled,NA,HiSeq X Ten,DrosEU,Iryna_Kozerestka,SRR8494424,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,0.0088336535323514,0.225467,0.369646438824871,4.36321698715741,72.2654938756222,0.0449245167367702,Pass,NA,NA,3,2,1,8,NA,NA,NA,NA,NA
AU_Tas_Sor_1_2004-07-01,AU_Tas_Sor,-42.77,147.56,Sorell,Tasmania,Australia,T,Oceania,1,30,1,12,2004,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,18,NA,inbred_line,NA,NA,dgn,Hoffmann,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA
CM_Nor_Oku_1_2004-04-15,CM_Nor_Oku,6.25,10.43,Oku,Nord-Ouest,Cameroon,CO,Africa,1,30,4,4,2004,106,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,10,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
CN_Bei_Bei_1_1992-09-16,CN_Bei_Bei,39.91,116.41,Beijing,Beijing,China,B,Asia,1,30,9,9,1992,260,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,15,NA,inbred_line,NA,NA,dgn,X._Huang,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
EG_Al_Cai_1_2011-01-16,EG_Al_Cai,30.1,31.32,Cairo,Al Qahirah,Egypt,EG,Africa,1,31,1,1,2011,16,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,29,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,2,3,2,7,NA,NA,NA,NA,NA
ET_Amh_Deb_1_2011-12-16,ET_Amh_Deb,9.68,39.53,Debre Birhan,Amhara,Ethiopia,ER,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ET_Gam_Gam_1_2011-12-16,ET_Gam_Gam,8.25,34.59,Gambella,Gambela Peoples,Ethiopia,EA,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,20,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ET_Oro_Dod_1_2008-12-16,ET_Oro_Dod,6.98,39.18,Dodola,Oromiya,Ethiopia,ED,Africa,1,31,12,12,2008,351,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ET_Oro_Fic_1_2011-12-16,ET_Oro_Fic,9.81,38.63,Fiche,Oromiya,Ethiopia,EF,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,63,NA,inbred_line,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
ET_Sou_Bon_1_2011-12-16,ET_Sou_Bon,7.26,36.25,Bonga,Southern Nations; Nationalities and Peoples,Ethiopia,EB,Africa,1,31,12,12,2011,350,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
FR_Rho_Lyo_1_2010-07-16,FR_Rho_Lyo,45.77,4.86,Lyon,Rhone,France,FR,Europe,1,31,7,7,2010,197,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,87,NA,inbred_line,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA
GA_Hau_Fra_1_2002-03-16,GA_Hau_Fra,-1.65,13.6,Franceville,Haut-Ogooue,Gabon,GA,Africa,1,31,3,3,2002,75,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,9,NA,haploid_embryo,NA,NA,dgn,B._Ballard;S._Charlat,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,3,NA,NA,NA,NA,NA
GN_Dal_Don_1_2005-06-15,GN_Dal_Don,10.7,-12.25,Donde,Dalaba,Guinea,GU,Africa,1,30,6,6,2005,166,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,B._B._Sow,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
KE_Cen_Nya_1_2009-01-16,KE_Cen_Nya,0.04,36.36,Nyahururu,Central,Kenya,KN,Africa,1,31,1,1,2009,16,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,3,NA,NA,NA,NA,NA
NG_Bor_Mai_1_2004-09-16,NG_Bor_Mai,11.85,13.16,Maiduguri,Borno,Nigeria,NG,Africa,1,30,9,9,2004,260,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,6,NA,haploid_embryo,NA,NA,dgn,D._Gwary;B._Sastawa,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,3,NA,NA,NA,NA,NA
NL_Utr_Hou_1_1998-07-01,NL_Utr_Hou,52.02,5.1,Houten,Utrecht,Netherlands,N,Europe,1,30,1,12,1998,182,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,19,NA,inbred_line,NA,NA,dgn,Z._Bochdanovits;G._de_Jong,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,3,2,2,NA,NA,NA,NA,NA
RW_Wes_Gik_1_2008-12-16,RW_Wes_Gik,-2.49,28.92,Gikongoro,Western,Rwanda,RG,Africa,1,31,12,12,2008,351,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,27,NA,haploid_embryo,NA,NA,dgn,J._Pool,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
UG_Kis_Kis_1_2012-01-16,UG_Kis_Kis,-1.28,29.69,Kisoro,Kisoro,Uganda,UK,Africa,1,31,1,1,2012,16,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,5,NA,haploid_embryo,NA,NA,dgn,R._Corbett-Detig,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,1,1,4,1,NA,NA,NA,NA,NA
US_Cal_Win_1_1998-07-02,US_Cal_Win,38.53,-121.97,Winters,California,USA,W,North_America,1,31,1,12,1998,183,FALSE,NA,BR-1,TR-1,NA,NA,NA,1,35,NA,inbred_line,NA,NA,dgn,H._Yang;S._Nuzhdin,NA,https://doi.org/10.1093/molbev/msab259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Pass,NA,NA,NA,4,3,4,NA,NA,NA,NA,NA
